uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
TO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
TO,PNEUMONIA,DOMICILIO,"60 - 69",F,2
TO,PNEUMONIA,DOMICILIO,"60 - 69",M,3
TO,PNEUMONIA,HOSPITAL,"60 - 69",F,44
TO,PNEUMONIA,HOSPITAL,"60 - 69",M,60
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
TO,SEPTICEMIA,HOSPITAL,"60 - 69",F,34
TO,SEPTICEMIA,HOSPITAL,"60 - 69",M,29
TO,SEPTICEMIA,IGNORADO,"60 - 69",F,1
AC,OUTRAS,DOMICILIO,"70 - 79",F,36
AC,OUTRAS,DOMICILIO,"70 - 79",M,63
AC,OUTRAS,HOSPITAL,"70 - 79",F,79
AC,OUTRAS,HOSPITAL,"70 - 79",M,97
AC,OUTRAS,IGNORADO,"70 - 79",F,1
AC,OUTRAS,IGNORADO,"70 - 79",M,2
AC,OUTRAS,OUTRO,"70 - 79",F,5
AC,OUTRAS,OUTRO,"70 - 79",M,13
AC,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
AC,OUTRAS,VIA_PUBLICA,"70 - 79",M,3
AC,INDETERMINADA,DOMICILIO,"70 - 79",F,1
AC,INDETERMINADA,DOMICILIO,"70 - 79",M,2
AC,INDETERMINADA,HOSPITAL,"70 - 79",M,2
AC,INDETERMINADA,OUTRO,"70 - 79",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,4
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,5
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,8
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,13
AC,PNEUMONIA,DOMICILIO,"70 - 79",F,1
AC,PNEUMONIA,DOMICILIO,"70 - 79",M,2
AC,PNEUMONIA,HOSPITAL,"70 - 79",F,74
AC,PNEUMONIA,HOSPITAL,"70 - 79",M,99
AC,PNEUMONIA,IGNORADO,"70 - 79",F,1
AC,PNEUMONIA,OUTRO,"70 - 79",F,1
AC,PNEUMONIA,OUTRO,"70 - 79",M,1
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AC,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,2
AC,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
AC,SEPTICEMIA,HOSPITAL,"70 - 79",F,28
AC,SEPTICEMIA,HOSPITAL,"70 - 79",M,40
AL,OUTRAS,DOMICILIO,"70 - 79",F,281
AL,OUTRAS,DOMICILIO,"70 - 79",M,390
AL,OUTRAS,HOSPITAL,"70 - 79",F,457
AL,OUTRAS,HOSPITAL,"70 - 79",M,508
AL,OUTRAS,IGNORADO,"70 - 79",F,1
AL,OUTRAS,OUTRO,"70 - 79",F,6
AL,OUTRAS,OUTRO,"70 - 79",M,25
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,42
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,21
AL,OUTRAS,VIA_PUBLICA,"70 - 79",F,5
AL,OUTRAS,VIA_PUBLICA,"70 - 79",M,18
AL,INDETERMINADA,DOMICILIO,"70 - 79",F,5
AL,INDETERMINADA,DOMICILIO,"70 - 79",M,2
AL,INDETERMINADA,HOSPITAL,"70 - 79",F,6
AL,INDETERMINADA,HOSPITAL,"70 - 79",M,12
AL,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AL,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,31
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,36
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,104
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,126
AL,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
AL,PNEUMONIA,DOMICILIO,"70 - 79",F,18
AL,PNEUMONIA,DOMICILIO,"70 - 79",M,33
AL,PNEUMONIA,HOSPITAL,"70 - 79",F,259
AL,PNEUMONIA,HOSPITAL,"70 - 79",M,278
AL,PNEUMONIA,OUTRO,"70 - 79",F,1
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AL,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
AL,SEPTICEMIA,DOMICILIO,"70 - 79",F,11
AL,SEPTICEMIA,DOMICILIO,"70 - 79",M,15
AL,SEPTICEMIA,HOSPITAL,"70 - 79",F,205
AL,SEPTICEMIA,HOSPITAL,"70 - 79",M,214
AL,SEPTICEMIA,IGNORADO,"70 - 79",F,1
AL,SEPTICEMIA,IGNORADO,"70 - 79",M,1
AL,SEPTICEMIA,OUTRO,"70 - 79",M,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
AL,SRAG,DOMICILIO,"70 - 79",M,1
AL,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,OUTRAS,AMBULANCIA,"70 - 79",F,1
AM,OUTRAS,DOMICILIO,"70 - 79",F,172
AM,OUTRAS,DOMICILIO,"70 - 79",M,236
AM,OUTRAS,HOSPITAL,"70 - 79",F,363
AM,OUTRAS,HOSPITAL,"70 - 79",M,518
AM,OUTRAS,IGNORADO,"70 - 79",M,1
AM,OUTRAS,OUTRO,"70 - 79",F,2
AM,OUTRAS,OUTRO,"70 - 79",M,6
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AM,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
AM,OUTRAS,VIA_PUBLICA,"70 - 79",M,13
AM,INDETERMINADA,DOMICILIO,"70 - 79",F,12
AM,INDETERMINADA,DOMICILIO,"70 - 79",M,12
AM,INDETERMINADA,HOSPITAL,"70 - 79",M,1
AM,INDETERMINADA,OUTRO,"70 - 79",F,1
AM,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,5
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,9
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,44
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,58
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,4
AM,PNEUMONIA,DOMICILIO,"70 - 79",F,7
AM,PNEUMONIA,DOMICILIO,"70 - 79",M,6
AM,PNEUMONIA,HOSPITAL,"70 - 79",F,196
AM,PNEUMONIA,HOSPITAL,"70 - 79",M,222
AM,PNEUMONIA,OUTRO,"70 - 79",M,1
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
AM,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
AM,SEPTICEMIA,DOMICILIO,"70 - 79",M,3
AM,SEPTICEMIA,HOSPITAL,"70 - 79",F,151
AM,SEPTICEMIA,HOSPITAL,"70 - 79",M,189
AM,SEPTICEMIA,OUTRO,"70 - 79",F,1
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
AM,SRAG,DOMICILIO,"70 - 79",F,1
AM,SRAG,HOSPITAL,"70 - 79",F,1
AM,SRAG,HOSPITAL,"70 - 79",M,3
AP,OUTRAS,DOMICILIO,"70 - 79",F,13
AP,OUTRAS,DOMICILIO,"70 - 79",M,29
AP,OUTRAS,HOSPITAL,"70 - 79",F,45
AP,OUTRAS,HOSPITAL,"70 - 79",M,61
AP,OUTRAS,IGNORADO,"70 - 79",M,2
AP,OUTRAS,OUTRO,"70 - 79",F,1
AP,OUTRAS,OUTRO,"70 - 79",M,4
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AP,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
AP,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
AP,INDETERMINADA,DOMICILIO,"70 - 79",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,2
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,5
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,16
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,17
AP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,1
AP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AP,PNEUMONIA,DOMICILIO,"70 - 79",F,1
AP,PNEUMONIA,DOMICILIO,"70 - 79",M,5
AP,PNEUMONIA,HOSPITAL,"70 - 79",F,21
AP,PNEUMONIA,HOSPITAL,"70 - 79",M,32
AP,PNEUMONIA,OUTRO,"70 - 79",F,1
AP,PNEUMONIA,OUTRO,"70 - 79",M,1
AP,SEPTICEMIA,HOSPITAL,"70 - 79",F,29
AP,SEPTICEMIA,HOSPITAL,"70 - 79",M,32
AP,SEPTICEMIA,OUTRO,"70 - 79",M,1
AP,SRAG,HOSPITAL,"70 - 79",F,2
BA,OUTRAS,DOMICILIO,"70 - 79",F,1011
BA,OUTRAS,DOMICILIO,"70 - 79",I,1
BA,OUTRAS,DOMICILIO,"70 - 79",M,1518
BA,OUTRAS,HOSPITAL,"70 - 79",F,1655
BA,OUTRAS,HOSPITAL,"70 - 79",M,2014
BA,OUTRAS,IGNORADO,"70 - 79",F,8
BA,OUTRAS,IGNORADO,"70 - 79",I,11
BA,OUTRAS,IGNORADO,"70 - 79",M,18
BA,OUTRAS,OUTRO,"70 - 79",F,47
BA,OUTRAS,OUTRO,"70 - 79",I,1
BA,OUTRAS,OUTRO,"70 - 79",M,99
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,165
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,191
BA,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
BA,OUTRAS,VIA_PUBLICA,"70 - 79",F,31
BA,OUTRAS,VIA_PUBLICA,"70 - 79",M,67
BA,COVID,HOSPITAL,"70 - 79",F,1
BA,INDETERMINADA,DOMICILIO,"70 - 79",F,1
BA,INDETERMINADA,DOMICILIO,"70 - 79",M,8
BA,INDETERMINADA,HOSPITAL,"70 - 79",M,1
BA,INDETERMINADA,OUTRO,"70 - 79",M,2
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,85
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,125
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,480
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,532
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,9
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,30
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,31
BA,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",F,1
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,3
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,4
BA,PNEUMONIA,AMBULANCIA,"70 - 79",F,1
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,29
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,40
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,484
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,653
BA,PNEUMONIA,IGNORADO,"70 - 79",M,4
BA,PNEUMONIA,OUTRO,"70 - 79",F,5
BA,PNEUMONIA,OUTRO,"70 - 79",M,11
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,18
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,31
BA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,23
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,29
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,729
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,828
BA,SEPTICEMIA,IGNORADO,"70 - 79",F,3
BA,SEPTICEMIA,IGNORADO,"70 - 79",I,1
BA,SEPTICEMIA,IGNORADO,"70 - 79",M,3
BA,SEPTICEMIA,OUTRO,"70 - 79",F,5
BA,SEPTICEMIA,OUTRO,"70 - 79",M,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,39
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,28
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
BA,SRAG,HOSPITAL,"70 - 79",F,4
BA,SRAG,HOSPITAL,"70 - 79",M,5
BA,SRAG,VIA_PUBLICA,"70 - 79",M,1
CE,OUTRAS,AMBULANCIA,"70 - 79",F,1
CE,OUTRAS,AMBULANCIA,"70 - 79",M,3
CE,OUTRAS,DOMICILIO,"70 - 79",F,649
CE,OUTRAS,DOMICILIO,"70 - 79",I,1
CE,OUTRAS,DOMICILIO,"70 - 79",M,785
CE,OUTRAS,HOSPITAL,"70 - 79",F,1157
CE,OUTRAS,HOSPITAL,"70 - 79",I,2
CE,OUTRAS,HOSPITAL,"70 - 79",M,1321
CE,OUTRAS,IGNORADO,"70 - 79",F,9
CE,OUTRAS,IGNORADO,"70 - 79",M,14
CE,OUTRAS,OUTRO,"70 - 79",F,70
CE,OUTRAS,OUTRO,"70 - 79",M,106
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,93
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,99
CE,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
CE,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
CE,OUTRAS,SAMU,"70 - 79",M,1
CE,OUTRAS,VIA_PUBLICA,"70 - 79",F,13
CE,OUTRAS,VIA_PUBLICA,"70 - 79",M,39
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,2
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,6
CE,INDETERMINADA,HOSPITAL,"70 - 79",F,5
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,3
CE,INDETERMINADA,IGNORADO,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,81
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,95
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,187
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,165
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,7
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,19
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,62
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,81
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,540
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,597
CE,PNEUMONIA,IGNORADO,"70 - 79",F,6
CE,PNEUMONIA,IGNORADO,"70 - 79",M,6
CE,PNEUMONIA,OUTRO,"70 - 79",F,2
CE,PNEUMONIA,OUTRO,"70 - 79",M,6
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,40
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,30
CE,SEPTICEMIA,DOMICILIO,"70 - 79",F,22
CE,SEPTICEMIA,DOMICILIO,"70 - 79",M,30
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,430
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,398
CE,SEPTICEMIA,IGNORADO,"70 - 79",F,1
CE,SEPTICEMIA,IGNORADO,"70 - 79",M,3
CE,SEPTICEMIA,OUTRO,"70 - 79",F,4
CE,SEPTICEMIA,OUTRO,"70 - 79",M,6
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,20
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,40
CE,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
CE,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
CE,SRAG,HOSPITAL,"70 - 79",F,1
CE,SRAG,HOSPITAL,"70 - 79",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
DF,OUTRAS,DOMICILIO,"70 - 79",F,123
DF,OUTRAS,DOMICILIO,"70 - 79",M,127
DF,OUTRAS,HOSPITAL,"70 - 79",F,450
DF,OUTRAS,HOSPITAL,"70 - 79",M,494
DF,OUTRAS,OUTRO,"70 - 79",F,21
DF,OUTRAS,OUTRO,"70 - 79",M,30
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,22
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,25
DF,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
DF,OUTRAS,VIA_PUBLICA,"70 - 79",M,10
DF,INDETERMINADA,DOMICILIO,"70 - 79",F,1
DF,INDETERMINADA,HOSPITAL,"70 - 79",F,5
DF,INDETERMINADA,HOSPITAL,"70 - 79",M,4
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,9
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,15
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,74
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,101
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,14
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,12
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,290
DF,PNEUMONIA,HOSPITAL,"70 - 79",I,1
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,337
DF,PNEUMONIA,OUTRO,"70 - 79",F,2
DF,PNEUMONIA,OUTRO,"70 - 79",M,5
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,13
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,7
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,250
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,238
DF,SEPTICEMIA,OUTRO,"70 - 79",F,3
DF,SEPTICEMIA,OUTRO,"70 - 79",M,7
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,8
DF,SRAG,HOSPITAL,"70 - 79",F,1
DF,SRAG,HOSPITAL,"70 - 79",M,3
DF,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
ES,OUTRAS,DOMICILIO,"70 - 79",F,242
ES,OUTRAS,DOMICILIO,"70 - 79",M,399
ES,OUTRAS,HOSPITAL,"70 - 79",F,745
ES,OUTRAS,HOSPITAL,"70 - 79",M,935
ES,OUTRAS,IGNORADO,"70 - 79",M,1
ES,OUTRAS,OUTRO,"70 - 79",F,12
ES,OUTRAS,OUTRO,"70 - 79",M,20
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,34
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,51
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,10
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,25
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,15
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,39
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,98
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,115
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,4
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,30
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,58
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,390
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,504
ES,PNEUMONIA,OUTRO,"70 - 79",F,3
ES,PNEUMONIA,OUTRO,"70 - 79",M,3
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,16
ES,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
ES,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,2
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,9
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,11
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,365
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,431
ES,SEPTICEMIA,OUTRO,"70 - 79",M,2
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
ES,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
ES,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
ES,SRAG,HOSPITAL,"70 - 79",F,1
ES,SRAG,HOSPITAL,"70 - 79",M,1
GO,OUTRAS,AMBULANCIA,"70 - 79",M,1
GO,OUTRAS,DOMICILIO,"70 - 79",F,294
GO,OUTRAS,DOMICILIO,"70 - 79",M,421
GO,OUTRAS,HOSPITAL,"70 - 79",F,752
GO,OUTRAS,HOSPITAL,"70 - 79",I,1
GO,OUTRAS,HOSPITAL,"70 - 79",M,961
GO,OUTRAS,IGNORADO,"70 - 79",F,30
GO,OUTRAS,IGNORADO,"70 - 79",M,40
GO,OUTRAS,OUTRO,"70 - 79",F,44
GO,OUTRAS,OUTRO,"70 - 79",M,83
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,142
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,188
GO,OUTRAS,SAMU,"70 - 79",M,1
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,23
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,7
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,7
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,3
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,10
GO,INDETERMINADA,OUTRO,"70 - 79",F,1
GO,INDETERMINADA,OUTRO,"70 - 79",M,7
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,50
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,84
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,222
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,255
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,6
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,12
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,14
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,30
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,35
GO,PNEUMONIA,AMBULANCIA,"70 - 79",F,1
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,27
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,31
